id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1237352548329091077,1237352548329091077,1583842811000,2020-03-10,09:20:11,-03,3007605365,mujer_es2015,Investigación Mujer-Es,,#MarketingPersonal es El arte de Saber Venderte l  #PersonalBranding #Estrategia #Inbound #Marketing #Digital #Vida #Ser #MarketCoach  http://ow.ly/z1WJ30qmefg ,[],['http://ow.ly/z1WJ30qmefg'],[],0,0,0,"['#marketingpersonal', '#personalbranding', '#estrategia', '#inbound', '#marketing', '#digital', '#vida', '#ser', '#marketcoach']",[],https://twitter.com/Mujer_Es2015/status/1237352548329091077,False,,0,,,,,,,"[{'user_id': '3007605365', 'username': 'Mujer_Es2015'}]",
1237351009028124674,1237351009028124674,1583842444000,2020-03-10,09:14:04,-03,1241991068,unacajadeoreos,futura mujer de Elerion y madre de sus once jedis,,Esto es como la gente que se bañó en el lago tóxico y luego echó la culpa al gobierno porque no había nadie allí para evitar que te bañaras. https://twitter.com/Santi_ABASCAL/status/1237336925041766401 …,[],['https://twitter.com/Santi_ABASCAL/status/1237336925041766401'],[],0,5,7,[],[],https://twitter.com/UnaCajaDeOreos/status/1237351009028124674,False,https://twitter.com/Santi_ABASCAL/status/1237336925041766401,0,,,,,,,"[{'user_id': '1241991068', 'username': 'UnaCajaDeOreos'}]",
1237350617745625089,1237350617745625089,1583842350000,2020-03-10,09:12:30,-03,1185319424418557952,mujerbata,La Mujer De La Bata,,"Estado anímico de la nación en estos momentos. No sabemos si reír o llorar. Está la típica persona positiva que manda ánimos u tranquilidad, la otra qué le da por hacer bromas macabras, la otra qué si ya va de…  https://www.instagram.com/p/B9jXxNAqTRF/?igshid=2a61w67vwrts …",[],['https://www.instagram.com/p/B9jXxNAqTRF/?igshid=2a61w67vwrts'],[],0,0,0,[],[],https://twitter.com/MujerBata/status/1237350617745625089,False,,0,,,,,,,"[{'user_id': '1185319424418557952', 'username': 'MujerBata'}]",
1237350532064387073,1237350532064387073,1583842330000,2020-03-10,09:12:10,-03,1081168493091962880,pablom_m,PabloMM,,Vox hizo un mitin para tratar de contraprogramar el Día de la Mujer y van a terminar infectados por coronavirus. Óleo sobre lienzo.,[],[],[],9,198,585,[],[],https://twitter.com/pablom_m/status/1237350532064387073,False,,0,,,,,,,"[{'user_id': '1081168493091962880', 'username': 'pablom_m'}]",
1237350219727110144,1237350219727110144,1583842255000,2020-03-10,09:10:55,-03,1231729407846469632,fluirmujer,Fluir: Mujer con propósito.,,"Decídete tú también... 😃💕🌸💪🏼
#Fluir #MujerConPropósito pic.twitter.com/QJKUV7O1BG",[],[],['https://pbs.twimg.com/media/ESvzdMNWkAAwGRg.jpg'],0,1,1,"['#fluir', '#mujerconpropósito']",[],https://twitter.com/FluirMujer/status/1237350219727110144,False,,0,,,,,,,"[{'user_id': '1231729407846469632', 'username': 'FluirMujer'}]",
1237349644151250945,1237349644151250945,1583842118000,2020-03-10,09:08:38,-03,807587466,oviedopsuv,Tito Oviedo,,"#10Mar Felicitamos a cada una de esas líderesas de la comunidad, de los Movimientos Sociales y de los grupos organizados que estuvieron involucrados en la recuperación de esta Plaza de la Mujer.  pic.twitter.com/lAmHNyGj5J",[],[],['https://pbs.twimg.com/media/ESvy4hYXgAIYiUK.jpg'],0,7,3,['#10mar'],[],https://twitter.com/OviedoPSUV/status/1237349644151250945,False,,0,,,,,,,"[{'user_id': '807587466', 'username': 'OviedoPSUV'}]",
1237343930863308801,1237343930863308801,1583840756000,2020-03-10,08:45:56,-03,1194853041687683073,maryxpress,MARYXPRESS Store,,#beautiful #techie Bolsos de lujo Bolsos De Mujer bolsos de hombro de diseñador bolso de noche bolso bandolera para mujer bolsos  https://maryxpress.es/2019-nuevos-bolsos-de-lujo-bolsos-de-mujer-bolsos-de-hombro-de-disenador-bolso-de-noche-bolso-bandolera-para-mujer-bolsos/ … pic.twitter.com/X9DB123fTS,[],['https://maryxpress.es/2019-nuevos-bolsos-de-lujo-bolsos-de-mujer-bolsos-de-hombro-de-disenador-bolso-de-noche-bolso-bandolera-para-mujer-bolsos/'],['https://pbs.twimg.com/media/ESvtvzQWAAAI8du.jpg'],0,0,0,"['#beautiful', '#techie']",[],https://twitter.com/maryxpress/status/1237343930863308801,False,,0,,,,,,,"[{'user_id': '1194853041687683073', 'username': 'maryxpress'}]",
1237339676484218881,1237108266783686656,1583839742000,2020-03-10,08:29:02,-03,1197296446246203392,hocuspo82794389,Hocus_Pocus,,Estas q hacen gárgaras con la violencia y el  @Sename_gobierno son las más nefastas como mujer #YoRechazo pic.twitter.com/XPG6yDapJx,"['acambiarlos', 'sename_gobierno']",[],['https://pbs.twimg.com/media/ESvp38hXkAA5j10.jpg'],1,7,2,['#yorechazo'],[],https://twitter.com/HocusPo82794389/status/1237339676484218881,False,,0,,,,,,,"[{'user_id': '1197296446246203392', 'username': 'HocusPo82794389'}, {'user_id': '1141204035212664833', 'username': 'ACambiarlos'}, {'user_id': '140192933', 'username': 'Sename_gobierno'}]",
1237338279256756225,1237338279256756225,1583839409000,2020-03-10,08:23:29,-03,73428007,comunidadmujer,ComunidadMujer,,"Un trabajo invisible: las mujeres dedican en promedio 5,9 hrs diarias a tareas domésticas y de cuidado, mientras que hombres 2,7. El PIB NO considera el valor de este trabajo, desconociendo la labor de millones de mujeres al día #ApuremosLaCausa ➡️ http://bit.ly/CuántoAportamosAlPIB … pic.twitter.com/IW14OdCCQU",[],['http://bit.ly/CuántoAportamosAlPIB'],[],0,46,36,['#apuremoslacausa'],[],https://twitter.com/ComunidadMujer/status/1237338279256756225,False,,1,,,,,,,"[{'user_id': '73428007', 'username': 'ComunidadMujer'}]",
1237334508422266880,1237334508422266880,1583838510000,2020-03-10,08:08:30,-03,2361982301,maurobkn81,M₳ɄⱤØ* 2.0 #Rechazo 🇨🇱,,"🔳Por ellas que son el motor de nuestra patria, pilar fundamental de nuestra sociedad y la familia

🔹Hoy a las 19hrs nos unimos en un twitazo para rendir homenaje a la mujer chilena por el #RECHAZO
🔹El HT está en la imagen, SÚMATE!! pic.twitter.com/nuWnY6mPRZ",[],[],['https://pbs.twimg.com/media/ESvlLEXX0AMsfct.jpg'],0,9,6,['#rechazo'],[],https://twitter.com/maurobkn81/status/1237334508422266880,False,,0,,,,,,,"[{'user_id': '2361982301', 'username': 'maurobkn81'}]",
1237330861747560448,1237330861747560448,1583837640000,2020-03-10,07:54:00,-03,971033543534108672,secdelamujeryd,Secretaría de la Mujer y Diversidad,,"""Movemos el mundo. Juntas, iguales y libres""
El próximo viernes pondremos en marcha  #LaRedMunicipalista, un espacio que convocará a representantes de todas las áreas de Mujer y Diversidad de la Provincia. 
🗓️Viernes 13
🕘9.00
📌Paseo Cultural  pic.twitter.com/IFmtCnfCK7",[],[],['https://pbs.twimg.com/media/ESvhmIRXkAAxttH.jpg'],1,1,3,['#laredmunicipalista'],[],https://twitter.com/secdelaMujeryD/status/1237330861747560448,False,,0,,,,,,,"[{'user_id': '971033543534108672', 'username': 'secdelaMujeryD'}]",
1237326684535377921,1237326684535377921,1583836644000,2020-03-10,07:37:24,-03,1050424338074259457,frensanz1,Fundación Nacional el Niño Simón Anzoategui,,"#ANCGarantíaDePaz El semillero patrio de la Casa de los Niños Rómulo Gallegos, rindió homenaje a la mujer Venezolana a través de un acto simbólico realizado con ayuda de sus instructores. @Liafranfiguere2 @magallyvina @FNNSimon pic.twitter.com/oupCODnxha","['liafranfiguere2', 'magallyvina', 'fnnsimon']",[],"['https://pbs.twimg.com/media/ESveALNXkAAZu2e.jpg', 'https://pbs.twimg.com/media/ESveCNjXkAE6c0-.jpg']",0,9,2,['#ancgarantíadepaz'],[],https://twitter.com/Frensanz1/status/1237326684535377921,False,,0,,,,,,,"[{'user_id': '1050424338074259457', 'username': 'Frensanz1'}, {'user_id': '1164524471191048195', 'username': 'Liafranfiguere2'}, {'user_id': '477921264', 'username': 'magallyvina'}, {'user_id': '4854395014', 'username': 'FNNSimon'}]",
1237324978959208449,1237324978959208449,1583836238000,2020-03-10,07:30:38,-03,1049729909579485185,fito8,Wolfgang,,"Si esto lo hace un hombre a una mujer, lo cancelaríais por machista. #DirectoAcademia10M pic.twitter.com/9U9O10kq0v",[],[],['https://pbs.twimg.com/media/ESvcXbSWkAISFFa.jpg'],4,2,14,['#directoacademia10m'],[],https://twitter.com/fito8/status/1237324978959208449,False,,0,,,,,,,"[{'user_id': '1049729909579485185', 'username': 'fito8'}]",
1237321780034973696,1237321780034973696,1583835475000,2020-03-10,07:17:55,-03,797949725228011521,ubvcaciquemara,UBV CACIQUE MARA,,9 de marzo: Actividad en torno al Día Internacional de la Mujer. Se trataron los temas: Mujer emprendedora y Empoderamiento de la mujer lactante. Incluyó un recital poético #EducarHaciendo pic.twitter.com/uNvBZHNkJa,[],[],"['https://pbs.twimg.com/media/ESvYwKaWAAEnJ5k.png', 'https://pbs.twimg.com/media/ESvZadcXYAYghcQ.jpg', 'https://pbs.twimg.com/media/ESvZaddXYAABRyF.jpg', 'https://pbs.twimg.com/media/ESvZadaXQAAX2lO.jpg']",0,0,2,['#educarhaciendo'],[],https://twitter.com/UBVCaciqueMara/status/1237321780034973696,False,,0,,,,,,,"[{'user_id': '797949725228011521', 'username': 'UBVCaciqueMara'}]",
1237310031995035648,1237310031995035648,1583832674000,2020-03-10,06:31:14,-03,1213784613350338563,picopacok,Picopaco Kids,,"Entrañables y emotivos momentos los vividos en el concurso de relatos sobre la mujer y la maternidad, en el que homenajeamos a todas las mujeres.
Gracias a tod@s los participantes y enhorabuena a finalistas y a la ganadora, Alejandra Pintado. 
 https://bit.ly/38AIV6X ",[],['https://bit.ly/38AIV6X'],[],0,0,0,[],[],https://twitter.com/PicopacoK/status/1237310031995035648,False,,0,,,,,,,"[{'user_id': '1213784613350338563', 'username': 'PicopacoK'}]",
1237306031442518019,1237306031442518019,1583831720000,2020-03-10,06:15:20,-03,4067045175,greenfitmad,Gimnasio Green Fit,,"💜♀️ Así seguíamos el lunes celebrando, bailando y luchando con ... 
#Repost @ZumbaMargarita1
•  •  •  •  •
Así celebramos nuestro día de la mujer en el @GreenFitMad 💜💜 haciendo lo que más nos gusta…  https://www.instagram.com/p/B9jDfjmKRg3/?igshid=6s2bljphwv1t …","['zumbamargarita1', 'greenfitmad']",['https://www.instagram.com/p/B9jDfjmKRg3/?igshid=6s2bljphwv1t'],[],0,0,0,['#repost'],[],https://twitter.com/GreenFitMad/status/1237306031442518019,False,,0,,,,,,,"[{'user_id': '4067045175', 'username': 'GreenFitMad'}, {'user_id': '2307047142', 'username': 'ZumbaMargarita1'}]",
1237304496407142400,1237304496407142400,1583831354000,2020-03-10,06:09:14,-03,38640768,lavozdegalicia,La Voz de Galicia,,🔴🔴Última hora #Coronavirus | Muere una mujer en La Rioja y eleva a 31 los fallecidos en España  http://lavoz.gal/vrtch2 ,[],['http://lavoz.gal/vrtch2'],[],0,15,7,['#coronavirus'],[],https://twitter.com/lavozdegalicia/status/1237304496407142400,False,,0,,,,,,,"[{'user_id': '38640768', 'username': 'lavozdegalicia'}]",
1237299076317753344,1237299076317753344,1583830062000,2020-03-10,05:47:42,-03,3350935978,myvocacion,Mi Vocación - Ávila,,"La samaritana, estaba cansada de ser mujer en una cultura donde la mujer pintaba poco. Cansada de vivir el desprecio, la mala reputación y ser valorada por aquellos que se consideraban justos. Jesús desautoriza a aquellos que ponen la ley como excusa para no acercarse #Cuaresma  pic.twitter.com/SHFYILfMy1",[],[],['https://pbs.twimg.com/media/ESvEvEzWkAE0mEx.jpg'],0,3,2,['#cuaresma'],[],https://twitter.com/Myvocacion/status/1237299076317753344,False,,0,,,,,,,"[{'user_id': '3350935978', 'username': 'Myvocacion'}]",
1237274485780148224,1237274485780148224,1583824199000,2020-03-10,04:09:59,-03,1237052939560194049,sinergiasasoc,Sinergias Asociación,,"#SumamosSinergias en el día internacional del la mujer
#LoQueNoSeNombraNoExiste  https://www.instagram.com/p/B9eemwQFn8X/?igshid=15plltu29hpm2 …",[],['https://www.instagram.com/p/B9eemwQFn8X/?igshid=15plltu29hpm2'],[],0,0,0,"['#sumamossinergias', '#loquenosenombranoexiste']",[],https://twitter.com/SinergiasAsoc/status/1237274485780148224,False,,0,,,,,,,"[{'user_id': '1237052939560194049', 'username': 'SinergiasAsoc'}]",
1237257955147423744,1237257955147423744,1583820258000,2020-03-10,03:04:18,-03,1206445510544052229,gzl_monse,MONSE GZL 🖤,,"Hola, volví pero al menos 9 mujeres en México no lo hicieron.
Gracias a todas las que marcharon, tomaron el paro con la seriedad que se requería, a las que diario luchan y exigen por y para la mujer.
Recuerden las que seguimos somos la voz de las que ya no estan.💜💚
#HACENFALTA",[],[],[],2,82,243,['#hacenfalta'],[],https://twitter.com/gzl_monse/status/1237257955147423744,False,,0,,,,,,,"[{'user_id': '1206445510544052229', 'username': 'gzl_monse'}]",
1237352690960785408,1237352690960785408,1583842845000,2020-03-10,09:20:45,-03,1409068826,maduradascom,Maduradas.com,,¡ATENCIÓN! Mujer de 60 años procedente de España sería el primer caso sospechoso de coronavirus en Venezuela (Estaría aislada en el Pérez Carreño) #Venezuela https://maduradas.com/atencion-mujer-60-anos-procedente-espana-seria-primer-caso-sospechoso-coronavirus-venezuela-estaria …,[],['https://maduradas.com/atencion-mujer-60-anos-procedente-espana-seria-primer-caso-sospechoso-coronavirus-venezuela-estaria'],[],0,0,0,['#venezuela'],[],https://twitter.com/maduradascom/status/1237352690960785408,False,,0,,,,,,,"[{'user_id': '1409068826', 'username': 'maduradascom'}]",
1237352502862872576,1237352502862872576,1583842800000,2020-03-10,09:20:00,-03,118864905,vtvcanal8,VTV CANAL 8,,"🤰| El #PlanPartoHumanizado promueve el acompañamiento a la mujer embarazada en su etapa de gestación, proximidad del parto, post-parto, lactancia y durante la crianza de su bebé 

#AsíSomos pic.twitter.com/XaUyjV148o",[],[],[],0,6,3,"['#planpartohumanizado', '#asísomos']",[],https://twitter.com/VTVcanal8/status/1237352502862872576,False,,1,,,,,,,"[{'user_id': '118864905', 'username': 'VTVcanal8'}]",
1237351612932403201,1237351612932403201,1583842588000,2020-03-10,09:16:28,-03,1129778326401409025,josegre15065153,Cacique MCY,,"Con motivo de conmemorarse el Día Internacional de la Mujer, trabajadores y trabajadoras de la empresa productiva Cacique Maracay celebraron el lunes cívico en honor a las féminas de la fábrica. #ANCGarantíaDePaz #Aragua pic.twitter.com/HQSwm7Asix",[],[],"['https://pbs.twimg.com/media/ESv0uxGWkAAS8DB.jpg', 'https://pbs.twimg.com/media/ESv0uxHXkAAuT8W.jpg', 'https://pbs.twimg.com/media/ESv0uxJXkAEmmPO.jpg']",0,4,0,"['#ancgarantíadepaz', '#aragua']",[],https://twitter.com/JoseGre15065153/status/1237351612932403201,False,,0,,,,,,,"[{'user_id': '1129778326401409025', 'username': 'JoseGre15065153'}]",
1237348424183398405,1237348424183398405,1583841827000,2020-03-10,09:03:47,-03,2205518958,lncleon,La Nueva Crónica,,"TRIBUNALES | Recordamos estos hechos de 2018 que serán ahora juzgados en #leonesp a juicio por atropellar voluntariamente a una mujer contra un muro de hormigón.
 https://www.lanuevacronica.com/a-juicio-por-atropellar-voluntariamente-a-una-mujer-contra-un-muro-de-hormigon …",[],['https://www.lanuevacronica.com/a-juicio-por-atropellar-voluntariamente-a-una-mujer-contra-un-muro-de-hormigon'],[],0,0,1,['#leonesp'],[],https://twitter.com/LNCleon/status/1237348424183398405,False,,0,,,,,,,"[{'user_id': '2205518958', 'username': 'LNCleon'}]",
1237336939159846912,1237336939159846912,1583839089000,2020-03-10,08:18:09,-03,146114414,anmhervas,Antonio Muñoz,,"He publicado un episodio en #ivoox ""Programa especial día de la mujer"" #podcast https://www.ivoox.com/48710824 ",[],['https://www.ivoox.com/48710824'],[],0,0,0,"['#ivoox', '#podcast']",[],https://twitter.com/anmhervas/status/1237336939159846912,False,,0,,,,,,,"[{'user_id': '146114414', 'username': 'anmhervas'}]",
1237336922214850560,1237336922214850560,1583839085000,2020-03-10,08:18:05,-03,1217086038520356866,occidentalvzla,OccidentalVzla,,"#10MAR || Así inicia el Día la @OccidentalVzla con Energía Positiva y Entusiasmo, en la semana del ""Día Internacional de la Mujer"" 
#ANCGarantíaDePaz pic.twitter.com/pINPJnzDPq",['occidentalvzla'],[],"['https://pbs.twimg.com/media/ESvm9t4WsAIMUaf.jpg', 'https://pbs.twimg.com/media/ESvnHtcX0AArjmz.jpg', 'https://pbs.twimg.com/media/ESvnS2RX0AErT6v.jpg', 'https://pbs.twimg.com/media/ESvnV7UXYAELDZI.jpg']",0,9,2,"['#10mar', '#ancgarantíadepaz']",[],https://twitter.com/OccidentalVzla/status/1237336922214850560,False,,0,,,,,,,"[{'user_id': '1217086038520356866', 'username': 'OccidentalVzla'}]",
1237332184186400775,1237332184186400775,1583837955000,2020-03-10,07:59:15,-03,140815141,moyacarupanero,Willie Moya,,"Feliz día Venezuela, aquí estamos de pies, unidos como un solo hombre como una sola mujer prestos para defender nuestra Libertad ante los Adversarios  pic.twitter.com/diQ5vI1fZC",[],[],['https://pbs.twimg.com/media/ESvjATWWsAAg90Y.png'],2,24,9,[],[],https://twitter.com/moyacarupanero/status/1237332184186400775,False,,0,,,,,,,"[{'user_id': '140815141', 'username': 'moyacarupanero'}]",
1237324524011630594,1237324524011630594,1583836129000,2020-03-10,07:28:49,-03,1232392407498608652,clublector10,ClubLector10 🌐,,"#NOTICIAS #ÚLTIMAHORA Como recuperar a tu ex novia o mujer
Lee atentamente, guarda esta pagina en favoritos para volver a leerla si es necesario.
Separación de tu pareja por un tiempo
Buscas la mejor estrategia para para recuperar a mi ex novia,  https://clublector10.es/recuperar-tu-ex-novia-mujer/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …",[],['https://clublector10.es/recuperar-tu-ex-novia-mujer/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],[],0,0,0,"['#noticias', '#últimahora']",[],https://twitter.com/ClubLector10/status/1237324524011630594,False,,0,,,,,,,"[{'user_id': '1232392407498608652', 'username': 'ClubLector10'}]",
1237311432867356672,1237311432867356672,1583833008000,2020-03-10,06:36:48,-03,1236002994040291331,cakegeorgi,Georgi's Cake,,"🤔 Eres capaz de reconocer a ese Personaje? 🤭
. 
. 
 🙈 Porque debo reconocer que yo no 😆, en el momento que @distalbertoglez me pide la tarta 🍰 sorpresa para su mujer 👩 y me dice que quiere que lleve la Cara de Red,…  https://www.instagram.com/p/B9jF9GvlwJW/?igshid=50h63lrhgiez …",['distalbertoglez'],['https://www.instagram.com/p/B9jF9GvlwJW/?igshid=50h63lrhgiez'],[],0,0,0,[],[],https://twitter.com/CakeGeorgi/status/1237311432867356672,False,,0,,,,,,,"[{'user_id': '1236002994040291331', 'username': 'CakeGeorgi'}, {'user_id': '1463184139', 'username': 'DistAlbertoGlez'}]",
1237290006160556032,1237290006160556032,1583827899000,2020-03-10,05:11:39,-03,2323888040,afrofeminas,Afroféminas,,"Tal día como hoy de 1913 moría Harriet Tubman una luchadora por la libertad de los esclavizados en Estados Unidos. Tras escapar de la esclavitud, realizó trece misiones de rescate en las que liberó decenas de esclavos​. nosotras la recordamos. https://afrofeminas.com/2020/03/10/harriet-tubman-una-mujer-llamada-moises/ …",[],['https://afrofeminas.com/2020/03/10/harriet-tubman-una-mujer-llamada-moises/'],[],0,61,146,[],[],https://twitter.com/Afrofeminas/status/1237290006160556032,False,,0,,,,,,,"[{'user_id': '2323888040', 'username': 'Afrofeminas'}]",
1237280186741059584,1237280186741059584,1583825558000,2020-03-10,04:32:38,-03,35910747,fridaizaguirre,𝒮𝒶𝓈𝒽𝒶 𝐹𝒾𝑒𝓇𝒸𝑒,,"Claro que me duele ver a la mujer Mazatelca así, pero que creen? Mazatlán, Ahome, Culiacán, Guasave y Navolato están en alerta de género. Sinaloa ocupa el 5to lugar en feminicidios.
Esta es la mujer Mazatleca que nos representa a todas.  pic.twitter.com/XUOgIlA32F",[],[],[],0,19,45,[],[],https://twitter.com/fridaizaguirre/status/1237280186741059584,False,,1,,,,,,,"[{'user_id': '35910747', 'username': 'fridaizaguirre'}]",
1237279972319993857,1237279972319993857,1583825507000,2020-03-10,04:31:47,-03,1199540567803383808,coronavirusesp,Coronavirus Noticias,,Las autoridades sanitarias de #Panamá 🇵🇦 han confirmado hoy el primer caso de #coronavirus en el país. La infectada es una mujer de 40 años que llegó al territorio este mismo lunes procedente de un vuelo desde España. Se ha aislado también a otras dos personas de su entorno  pic.twitter.com/CuxlvKdSGB,[],[],['https://pbs.twimg.com/media/ESuzgtdWAAMedA6.jpg'],0,44,58,"['#panamá', '#coronavirus']",[],https://twitter.com/CoronavirusESP/status/1237279972319993857,False,,0,,,,,,,"[{'user_id': '1199540567803383808', 'username': 'CoronavirusESP'}]",
1237276933492269056,1237276933492269056,1583824783000,2020-03-10,04:19:43,-03,890709014505508864,salvatemujer,salvate mujer,,"La #manipulacion es parte de la #violencia en una #relacion de pareja y también es un arma empleada continuamente por #narcisistas y #psicopatas.

#SalvateMujer pic.twitter.com/NtAXo7Ts2l",[],[],['https://pbs.twimg.com/media/ESuw0GIWAAU8FlI.jpg'],0,6,6,"['#manipulacion', '#violencia', '#relacion', '#narcisistas', '#psicopatas', '#salvatemujer']",[],https://twitter.com/SalvateMujer/status/1237276933492269056,False,,0,,,,,,,"[{'user_id': '890709014505508864', 'username': 'SalvateMujer'}]",
1237272227999109120,1237272227999109120,1583823661000,2020-03-10,04:01:01,-03,184159674,jmr1301,JMRMALDONADO,,Reflexion Mujer #UnDiaSinMujeres pic.twitter.com/mfi3QZ1bNO,[],[],['https://pbs.twimg.com/media/ESusQ8lXkAA9mZS.png'],0,0,0,['#undiasinmujeres'],[],https://twitter.com/JMR1301/status/1237272227999109120,False,,0,,,,,,,"[{'user_id': '184159674', 'username': 'JMR1301'}]",
1237271255750934529,1237271255750934529,1583823429000,2020-03-10,03:57:09,-03,1158822703316553728,revengasomos,Somos Venezuela Revenga,,#08MAR se celebró el día internacional de la mujer en el Municipio Jose Rafael Revenga.  pic.twitter.com/d0mtGay9i8,[],[],"['https://pbs.twimg.com/media/ESurj8WXsAMrtAg.jpg', 'https://pbs.twimg.com/media/ESurl2kXQAAzgib.jpg', 'https://pbs.twimg.com/media/ESurnMFXYAAgLRF.jpg', 'https://pbs.twimg.com/media/ESuroXUXkAchGmQ.jpg']",0,0,0,['#08mar'],[],https://twitter.com/RevengaSomos/status/1237271255750934529,False,,0,,,,,,,"[{'user_id': '1158822703316553728', 'username': 'RevengaSomos'}]",
1237268324020555776,1237268324020555776,1583822730000,2020-03-10,03:45:30,-03,1343435616,sebasmartli,Sebastian Lira,,"Daaaaaaamn!!!
Vengo a confundir un poco su heterosexualidad
Unos rasgos más finos y el cabello más cuidado y sería una mujer hermosa.
#cutie #instagram pic.twitter.com/PfEsxkSwYV",[],[],['https://pbs.twimg.com/media/ESuo-kiXgAAgwsj.jpg'],0,0,0,"['#cutie', '#instagram']",[],https://twitter.com/SebasMartLi/status/1237268324020555776,False,,0,,,,,,,"[{'user_id': '1343435616', 'username': 'SebasMartLi'}]",
1237253844360409088,1237253844360409088,1583819278000,2020-03-10,02:47:58,-03,2804227880,fcotta63,Fernando Cotta Pollo,,"Cuando los políticos entran en escena en eventos de esta nuturaleza...

#DiadelaMujer #Politica #Madrid #España #Coronavirus https://wp.me/p597om-1HD ",[],['https://wp.me/p597om-1HD'],[],1,37,27,"['#diadelamujer', '#politica', '#madrid', '#españa', '#coronavirus']",[],https://twitter.com/Fcotta63/status/1237253844360409088,False,,0,,,,,,,"[{'user_id': '2804227880', 'username': 'Fcotta63'}]",
1237248776366166017,1237248776366166017,1583818069000,2020-03-10,02:27:49,-03,889607408477249536,keyth_acosta,Keyth acosta,,"Para ellas y todas la creación perfecta de mi Dios. 
Les Amo😁😚😍

deisynavas @kellylorena1808 #Mary #nina

Hay tanto amor en una mujer,hay tanta dulzura en su pensamiento,
que llena nuestro ser,
y ennoblece nuestro…  https://www.instagram.com/p/B9ipdkfAUVs/?igshid=u7zhodowq6bn …",['kellylorena1808'],['https://www.instagram.com/p/B9ipdkfAUVs/?igshid=u7zhodowq6bn'],[],0,0,0,"['#mary', '#nina']",[],https://twitter.com/keyth_acosta/status/1237248776366166017,False,,0,,,,,,,"[{'user_id': '889607408477249536', 'username': 'keyth_acosta'}, {'user_id': '196235044', 'username': 'kellylorena1808'}]",
1237248576423636992,1237248576423636992,1583818022000,2020-03-10,02:27:02,-03,1224763096377499649,janeme_2211,Jan #RxM 🍀🌟🌟,,"#HACENFALTA
#UnDiaSinEllas 

Es increíble que en México se proteja la escultura, monumento o figura de una mujer desnuda ( que no la toquen, que no la manchen)

Pero encuentran pretextos para justificar la violación, feminicidio y violencia a una mujer  pic.twitter.com/T4KLF2ecUa",[],[],"['https://pbs.twimg.com/media/ESuXBTTWAAAw8fE.jpg', 'https://pbs.twimg.com/media/ESuXBf1XYAEFrGx.jpg']",10,100,307,"['#hacenfalta', '#undiasinellas']",[],https://twitter.com/JaneMe_2211/status/1237248576423636992,False,,0,,,,,,,"[{'user_id': '1224763096377499649', 'username': 'JaneMe_2211'}]",
1237245627676983296,1237245627676983296,1583817319000,2020-03-10,02:15:19,-03,1147569742598815744,rey_fifi,Rey Fifí 👑,,"Contrastes...

Una maravillosa mujer vs una desgracia de “mujer” 👇  pic.twitter.com/CrIJqroo8u",[],[],"['https://pbs.twimg.com/media/ESuUVjtXsAAHkNY.jpg', 'https://pbs.twimg.com/media/ESuUVvNX0AIqlIs.jpg']",5,47,106,[],[],https://twitter.com/Rey_Fifi/status/1237245627676983296,False,,0,,,,,,,"[{'user_id': '1147569742598815744', 'username': 'Rey_Fifi'}]",
1237348268495048705,1237348268495048705,1583841790000,2020-03-10,09:03:10,-03,95038850,informadorveraz,InformadorVeraz,,"Un nuevo caso de #coronavirus fue registrado en Florida, Estados Unidos, elevando a 15 el número de personas infectadas, dos de las cuales murieron, en ese estado. Lo informa CNN. Es una mujer de 69 años que fue puesta inmediatamente en confinamiento solitario",[],[],[],0,9,3,['#coronavirus'],[],https://twitter.com/InformadorVeraz/status/1237348268495048705,False,,0,,,,,,,"[{'user_id': '95038850', 'username': 'InformadorVeraz'}]",
1237348063334862848,1237348063334862848,1583841741000,2020-03-10,09:02:21,-03,1735762856,leoguevara80,Leonardo Guevara,,#VillaDelTotoral el asesino de Denis conocía todos los rincones de la fábrica donde la mató porque había trabajado en el lugar. La espero escondido esperando a la mujer y la acuchilló seis veces frente a dos compañeras. Ella era mamá de un nene de 4 años. Movil @radiomitrecba. pic.twitter.com/zhwkKxcW3Z,['radiomitrecba'],[],"['https://pbs.twimg.com/media/ESvxa4uXsAEMLw0.jpg', 'https://pbs.twimg.com/media/ESvxcl6XQAAy1u3.jpg', 'https://pbs.twimg.com/media/ESvxeKeX0AEaV3R.jpg', 'https://pbs.twimg.com/media/ESvxfkoXkAA1P8Z.jpg']",1,1,0,['#villadeltotoral'],[],https://twitter.com/leoguevara80/status/1237348063334862848,False,,0,,,,,,,"[{'user_id': '1735762856', 'username': 'leoguevara80'}, {'user_id': '305764459', 'username': 'radiomitrecba'}]",
